,Date_mutation,valeur_fonciere,No_voie,Type_de_voie,Code_voie,Voie,Code_postal,Commune,Code_departement,Code_commune,Surface_Carrez_du_1er_lot,Nombre_pieces_principales,Surface_terrain
5350,04/07/2022,115000.0,153.0,RUE,5230,DE LA BASSEE,59000.0,LILLE,59,350,,1.0,
5351,06/07/2022,47000.0,99.0,RUE,0060,DE L AMIRAL COURBET,59170.0,CROIX,59,163,,1.0,
5352,28/06/2022,100000.0,143.0,RUE,2350,DE GAND,59200.0,TOURCOING,59,599,,2.0,183.0
5353,28/06/2022,100000.0,143.0,RUE,2350,DE GAND,59200.0,TOURCOING,59,599,,2.0,183.0
5354,28/06/2022,100000.0,143.0,RUE,2350,DE GAND,59200.0,TOURCOING,59,599,,2.0,183.0
5355,27/06/2022,262000.0,2.0,ALL,3414,DES FILEUSES,59260.0,LILLE,59,350,80.5,3.0,
5356,27/06/2022,257300.0,27.0,PL,5905,DU MARECHAL LECLERC,59800.0,LILLE,59,350,80.64,4.0,
5357,24/06/2022,121000.0,107.0,RUE,0850,JEAN JAURES,59170.0,CROIX,59,163,47.82,2.0,
5358,21/06/2022,81000.0,53.0,RUE,0750,ERNEST DECEUNINCK,59280.0,ARMENTIERES,59,17,,2.0,
5359,28/06/2022,275000.0,7.0,RUE,1068,DE BOULOGNE,59800.0,LILLE,59,350,68.8,3.0,
5360,04/07/2022,438000.0,100.0,RUE,0215,LOUIS XV,59830.0,CYSOING,59,168,,4.0,
5361,30/06/2022,120000.0,88.0,RUE,2830,MARTIN DU NORD,59500.0,DOUAI,59,178,,3.0,
5362,30/06/2022,172910.0,58.0,RUE,2220,PIERRE CATTEAU,59150.0,WATTRELOS,59,650,,4.0,
5363,01/07/2022,118000.0,43.0,RUE,4992,JEANNE D ARC,59000.0,LILLE,59,350,,2.0,
5364,14/06/2022,90000.0,9.0,RUE,4130,NATIONALE,59200.0,TOURCOING,59,599,89.71,5.0,
5365,27/06/2022,315000.0,12.0,RUE,3872,GEOFFROY ST HILAIRE,59000.0,LILLE,59,350,86.47,4.0,
5366,29/06/2022,142500.0,41.0,RUE,0730,DE LA REPUBLIQUE,59560.0,COMINES,59,152,,2.0,
5367,27/06/2022,170020.0,40.0,RUE,1230,DU CHATEAU,59200.0,TOURCOING,59,599,139.0,7.0,
5368,30/06/2022,156300.0,26.0,RUE,6634,PASCAL,59800.0,LILLE,59,350,,2.0,
5369,08/07/2022,122274.9,14.0,CHS,0101,ALBERT EINSTEIN,59200.0,TOURCOING,59,599,,2.0,
5370,30/06/2022,85000.0,58.0,RUE,5010,SAINT JEAN,59100.0,ROUBAIX,59,512,,2.0,
5371,29/06/2022,72000.0,112.0,RUE,0670,DE DUNKERQUE,59280.0,ARMENTIERES,59,17,,1.0,
5372,30/06/2022,190000.0,22.0,PL,1354,LISFRANC CROISE LAROCHE,59700.0,MARCQ EN BAROEUL,59,378,,3.0,
5373,22/06/2022,80000.0,4.0,PL,6804,PHILIPPE DE GIRARD,59800.0,LILLE,59,350,14.0,1.0,
5374,04/07/2022,512900.0,20.0,AV,2470,GUSTAVE DELORY,59100.0,ROUBAIX,59,512,,4.0,
5375,02/07/2022,94800.0,5.0,BD,5682,DE LORRAINE,59800.0,LILLE,59,350,,1.0,
5376,21/06/2022,132000.0,5.0,ALL,5131,JULES VERNE,59260.0,LILLE,59,350,,4.0,
5377,24/06/2022,170000.0,85.0,RUE,6170,DU MOLINEL,59800.0,LILLE,59,350,,2.0,
5378,07/07/2022,129500.0,4.0,ALL,7584,ROMAIN ROLLAND,59260.0,LILLE,59,350,,2.0,
5379,30/06/2022,180000.0,72.0,RUE,0090,BERQUIER,59960.0,NEUVILLE EN FERRAIN,59,426,,2.0,
5380,08/07/2022,145000.0,9001.0,RUE,0076,AURIOL PAV ANGELLIER,59120.0,LOOS,59,360,,4.0,
5381,08/07/2022,255000.0,4.0,RUE,0535,DE LA MARJOLAINE,59510.0,HEM,59,299,69.65,3.0,
5382,28/06/2022,148280.0,64.0,RUE,0460,GEORGES MAERTENS,59350.0,SAINT-ANDRE,59,527,,2.0,
5383,08/07/2022,133000.0,5.0,RUE,1013,BONTE POLLET,59000.0,LILLE,59,350,,2.0,
5384,08/07/2022,175140.0,14.0,CHS,0101,ALBERT EINSTEIN,59200.0,TOURCOING,59,599,,4.0,
5385,30/06/2022,221500.0,199.0,RUE,1664,CHEVREUL,59000.0,LILLE,59,350,,2.0,
5386,11/07/2022,139660.0,14.0,CHS,0101,ALBERT EINSTEIN,59200.0,TOURCOING,59,599,,3.0,
5387,21/06/2022,230000.0,195.0,RUE,2710,DE L INDUSTRIE,59100.0,ROUBAIX,59,512,,2.0,394.0
5388,21/06/2022,230000.0,195.0,RUE,2710,DE L INDUSTRIE,59100.0,ROUBAIX,59,512,,2.0,394.0
5389,23/06/2022,230000.0,33.0,RUE,0622,BASTION SAINT ANDRE,59800.0,LILLE,59,350,55.2,2.0,
5390,21/06/2022,146000.0,162.0,RUE,0594,BARTHELEMY DELESPAUL,59000.0,LILLE,59,350,,2.0,
5391,24/06/2022,340000.0,973.0,AV,1980,DE LA REPUBLIQUE,59700.0,MARCQ EN BAROEUL,59,378,,4.0,
5392,27/06/2022,411490.0,146.0,RUE,9329,DE WAZEMMES,59000.0,LILLE,59,350,127.2,5.0,
5393,17/06/2022,279250.0,239.0,RUE,1720,PASTEUR,59700.0,MARCQ EN BAROEUL,59,378,,4.0,
5394,16/06/2022,4750000.0,95.0,ALL,0830,GABRIEL,59700.0,MARCQ EN BAROEUL,59,378,,4.0,9861.0
5395,16/06/2022,4750000.0,95.0,ALL,0830,GABRIEL,59700.0,MARCQ EN BAROEUL,59,378,,3.0,9861.0
5396,16/06/2022,4750000.0,95.0,ALL,0830,GABRIEL,59700.0,MARCQ EN BAROEUL,59,378,,4.0,9861.0
5397,16/06/2022,4750000.0,95.0,ALL,0830,GABRIEL,59700.0,MARCQ EN BAROEUL,59,378,,5.0,9861.0
5398,16/06/2022,4750000.0,95.0,ALL,0830,GABRIEL,59700.0,MARCQ EN BAROEUL,59,378,,4.0,9861.0
5399,16/06/2022,4750000.0,95.0,ALL,0830,GABRIEL,59700.0,MARCQ EN BAROEUL,59,378,,3.0,9861.0
5400,01/07/2022,150000.0,8.0,RUE,7264,DE PUEBLA,59800.0,LILLE,59,350,44.71,2.0,
5401,21/06/2022,200000.0,99.0,RUE,7137,DE PRAGUE,59800.0,LILLE,59,350,,2.0,
5402,01/07/2022,148900.0,2.0,RUE,0112,DES BATELIERS,59560.0,COMINES,59,152,,2.0,
5403,22/06/2022,202480.0,42.0,RUE,4469,HENRI KOLB,59000.0,LILLE,59,350,44.17,2.0,
5404,08/07/2022,186000.0,12.0,RES,A010,FLANDRE,59170.0,CROIX,59,163,98.65,2.0,
5405,29/06/2022,106000.0,45.0,RUE,0750,DE LA BLANCHE PORTE,59200.0,TOURCOING,59,599,,2.0,71.0
5406,29/06/2022,106000.0,45.0,RUE,0750,DE LA BLANCHE PORTE,59200.0,TOURCOING,59,599,,2.0,71.0
5407,04/07/2022,660000.0,23.0,RUE,1670,DESURMONT,59200.0,TOURCOING,59,599,,3.0,388.0
5408,04/07/2022,660000.0,23.0,RUE,1670,DESURMONT,59200.0,TOURCOING,59,599,,2.0,388.0
5409,04/07/2022,660000.0,23.0,RUE,1670,DESURMONT,59200.0,TOURCOING,59,599,,3.0,388.0
5410,04/07/2022,660000.0,23.0,RUE,1670,DESURMONT,59200.0,TOURCOING,59,599,,2.0,388.0
5411,04/07/2022,660000.0,23.0,RUE,1670,DESURMONT,59200.0,TOURCOING,59,599,,3.0,388.0
5412,04/07/2022,660000.0,23.0,RUE,1670,DESURMONT,59200.0,TOURCOING,59,599,,2.0,388.0
5413,11/07/2022,219000.0,1.0,RUE,0041,DE L ARBRISSEAU,59155.0,FACHES-THUMESNIL,59,220,65.2,3.0,
5414,06/07/2022,335000.0,10.0,RUE,7189,DU PRIEZ,59800.0,LILLE,59,350,,3.0,
5415,04/07/2022,100000.0,168.0,RUE,0475,J B LEBAS,59390.0,LYS LEZ LANNOY,59,367,,2.0,129.0
5416,06/07/2022,256465.62,44.0,RUE,6085,DES MEUNIERS,59000.0,LILLE,59,350,69.69,1.0,
5417,08/07/2022,111500.0,5.0,RUE,0040,ARTHUR BACRO,59390.0,LYS LEZ LANNOY,59,367,,3.0,
5418,07/07/2022,381760.0,19.0,RUE,0690,GAY LUSSAC,59110.0,LA MADELEINE,59,368,82.2,4.0,
5419,30/06/2022,96300.0,8.0,RUE,3749,GANTOIS,59000.0,LILLE,59,350,,1.0,
5420,15/06/2022,153290.0,56.0,RUE,1074,DE BOURGOGNE,59800.0,LILLE,59,350,,2.0,
5421,17/06/2022,170000.0,12.0,RUE,0334,DE L ARC,59800.0,LILLE,59,350,,2.0,
5422,21/06/2022,280000.0,57.0,RUE,0190,FAIDHERBE,59420.0,MOUVAUX,59,421,,4.0,
5423,24/06/2022,61100.0,17.0,RUE,0349,D ARCOLE,59000.0,LILLE,59,350,,1.0,
5424,22/06/2022,129900.0,71.0,RUE,1163,BRULE MAISON,59000.0,LILLE,59,350,33.04,1.0,
5425,16/06/2022,199000.0,203.0,RUE,6350,NATIONALE,59800.0,LILLE,59,350,,2.0,
5426,06/07/2022,196963.0,60.0,RUE,3509,DES FORTIFICATIONS,59000.0,LILLE,59,350,,2.0,
5427,20/06/2022,181650.0,65.0,RUE,4534,DE L HOPITAL MILITAIRE,59800.0,LILLE,59,350,,2.0,
5428,30/06/2022,134700.0,3.0,RUE,0415,CHRISTOPHE COLOMB,59700.0,MARCQ EN BAROEUL,59,378,,2.0,
5429,29/06/2022,240000.0,5.0,ALL,1317,DU RIEZ,59110.0,LA MADELEINE,59,368,63.46,3.0,
5430,07/07/2022,513000.0,,AV,0290,GDS MOULINS DE PARIS,59520.0,MARQUETTE-LEZ-LILLE,59,386,,4.0,
5431,30/06/2022,185000.0,26.0,PL,1378,CATINAT,59800.0,LILLE,59,350,,2.0,
5432,30/06/2022,185000.0,26.0,PL,1378,CATINAT,59800.0,LILLE,59,350,,2.0,
5433,12/07/2022,152820.0,11.0,RUE,0660,DES GANTOIS,59110.0,LA MADELEINE,59,368,49.48,2.0,
5434,05/07/2022,95000.0,30.0,RUE,7264,DE PUEBLA,59800.0,LILLE,59,350,,2.0,
5435,12/07/2022,397000.0,652.0,AV,0074,DU GOLF,59710.0,MERIGNIES,59,398,,3.0,
5436,28/06/2022,84000.0,7.0,RUE,2330,DU GENERAL SARRAIL,59100.0,ROUBAIX,59,512,,2.0,
5437,07/07/2022,2050000.0,19.0,RUE,6394,NICOLAS LEBLANC,59000.0,LILLE,59,350,,4.0,762.0
5438,07/07/2022,192000.0,306.0,RUE,2444,DESAUGIERS,59800.0,LILLE,59,350,66.28,3.0,
5439,08/07/2022,309000.0,,ALL,3414,DES FILEUSES,59260.0,LILLE,59,350,,4.0,
5440,11/07/2022,129360.0,257.0,RUE,6197,DES MONTAGNARDS,59800.0,LILLE,59,350,,3.0,
5441,12/07/2022,83000.0,430.0,RUE,5513,LEON GAMBETTA,59000.0,LILLE,59,350,,1.0,
5442,17/06/2022,90000.0,25.0,RUE,7580,DE WASQUEHAL,59491.0,VILLENEUVE-D'ASCQ,59,9,,3.0,
5443,17/06/2022,118000.0,70.0,AV,0700,DU PARC DES SPORTS,59390.0,LYS LEZ LANNOY,59,367,62.5,3.0,
5444,17/06/2022,197047.22,2.0,RUE,6504,DE L ORPHELINAT,59000.0,LILLE,59,350,68.39,3.0,
5445,08/07/2022,190000.0,31.0,BD,0846,BIGO DANEL,59000.0,LILLE,59,350,41.01,1.0,
5446,05/07/2022,164000.0,94.0,RUE,0370,DU DRONCKAERT,59223.0,RONCQ,59,508,48.81,2.0,
5447,29/06/2022,134000.0,9001.0,CTRE,A006,DU GEN DE GAULLE,59200.0,TOURCOING,59,599,,4.0,
5448,29/06/2022,160000.0,65.0,BD,8979,VAUBAN,59800.0,LILLE,59,350,53.25,2.0,
5449,07/07/2022,237000.0,8.0,RUE,1778,COLBRANT,59000.0,LILLE,59,350,48.26,2.0,
5450,20/06/2022,210000.0,25.0,RUE,7199,PRINCESSE,59800.0,LILLE,59,350,38.58,2.0,
5451,06/07/2022,80000.0,98.0,RUE,1269,DE CANTELEU,59000.0,LILLE,59,350,,1.0,
5452,12/07/2022,450000.0,21.0,PL,5905,DU MARECHAL LECLERC,59800.0,LILLE,59,350,,3.0,
5453,04/07/2022,296000.0,39.0,AV,0290,GDS MOULINS DE PARIS,59520.0,MARQUETTE-LEZ-LILLE,59,386,,3.0,
5454,20/06/2022,307000.0,28.0,RUE,6789,DE PHILADELPHIE,59800.0,LILLE,59,350,,1.0,119.0
5455,20/06/2022,307000.0,28.0,RUE,6789,DE PHILADELPHIE,59800.0,LILLE,59,350,,3.0,119.0
5456,20/06/2022,307000.0,28.0,RUE,6789,DE PHILADELPHIE,59800.0,LILLE,59,350,,1.0,119.0
5457,20/06/2022,307000.0,28.0,RUE,6789,DE PHILADELPHIE,59800.0,LILLE,59,350,,1.0,119.0
5458,20/06/2022,307000.0,28.0,RUE,6789,DE PHILADELPHIE,59800.0,LILLE,59,350,,2.0,119.0
5459,20/06/2022,307000.0,28.0,RUE,6789,DE PHILADELPHIE,59800.0,LILLE,59,350,,2.0,119.0
5460,18/06/2022,210100.0,1.0,RUE,6643,PATOU,59800.0,LILLE,59,350,,2.0,
5461,30/06/2022,178000.0,32.0,RUE,6007,DE MAUBEUGE,59000.0,LILLE,59,350,42.82,2.0,
5462,05/07/2022,331500.0,63.0,RUE,3423,DE FLANDRE,59000.0,LILLE,59,350,80.67,3.0,
5463,16/06/2022,118000.0,8.0,PL,3384,FERNIG,59000.0,LILLE,59,350,46.52,2.0,
5464,11/07/2022,114000.0,17.0,RUE,0114,DE LA BELLE DRAPERIE,59250.0,HALLUIN,59,279,,2.0,
5465,08/07/2022,60000.0,6.0,RUE,5675,DE WAILLY,59200.0,TOURCOING,59,599,,2.0,
5466,13/07/2022,322000.0,133.0,RUE,1194,DU BUISSON,59800.0,LILLE,59,350,68.15,3.0,
5467,21/06/2022,260940.0,1.0,RUE,0280,ROYALE,59320.0,RADINGHEM EN WEPPES,59,487,,4.0,
5468,01/07/2022,110000.0,60.0,AV,2860,JEAN JAURES,59100.0,ROUBAIX,59,512,,2.0,
5469,27/06/2022,172000.0,20.0,RUE,0158,ALEXANDRE LELEUX,59800.0,LILLE,59,350,30.99,2.0,
5470,22/06/2022,85700.0,16.0,PL,0035,ALBERT TACQUET,59120.0,LOOS,59,360,17.03,1.0,
5471,13/07/2022,350000.0,198.0,RUE,1769,COLBERT,59800.0,LILLE,59,350,,4.0,
5472,13/07/2022,245700.0,7.0,RUE,1068,DE BOULOGNE,59800.0,LILLE,59,350,69.18,3.0,
5473,08/07/2022,110000.0,36.0,RUE,1300,COLIGNY,59100.0,ROUBAIX,59,512,53.39,2.0,
5474,12/07/2022,155200.0,58.0,RUE,3550,DU MARECHAL FOCH,59100.0,ROUBAIX,59,512,,2.0,
5475,12/07/2022,155200.0,58.0,RUE,3550,DU MARECHAL FOCH,59100.0,ROUBAIX,59,512,,2.0,
5476,20/06/2022,168500.0,45.0,RUE,1625,NATIONALE,59700.0,MARCQ EN BAROEUL,59,378,,3.0,
5477,30/06/2022,265000.0,6.0,RUE,1183,JEAN DE LA DEULE,59700.0,MARCQ EN BAROEUL,59,378,76.36,3.0,
5478,12/07/2022,208000.0,55.0,RUE,4658,D IENA,59000.0,LILLE,59,350,66.89,3.0,
5479,06/07/2022,68700.0,37.0,BD,8979,VAUBAN,59800.0,LILLE,59,350,,1.0,
5480,12/07/2022,80000.0,5.0,RUE,4260,EUGENE DELACROIX,59493.0,VILLENEUVE-D'ASCQ,59,9,60.12,3.0,
5481,06/07/2022,97500.0,31.0,RUE,0040,DE L ABBE LEMIRE,59200.0,TOURCOING,59,599,59.4,4.0,
5482,04/07/2022,320000.0,215.0,RUE,6895,PIERRE MAUROY,59800.0,LILLE,59,350,89.33,5.0,
5483,29/06/2022,230000.0,20.0,RUE,4476,HENRI LOYER,59800.0,LILLE,59,350,,3.0,
5484,04/07/2022,261000.0,100.0,RUE,0520,GUSTAVE DELORY,59120.0,LOOS,59,360,87.48,4.0,
5485,29/06/2022,88700.0,128.0,AV,2970,JULIEN LAGACHE,59100.0,ROUBAIX,59,512,,3.0,
5486,11/07/2022,140000.0,28.0,RUE,0550,LAVOISIER,59790.0,RONCHIN,59,507,90.18,4.0,
5487,04/07/2022,281400.0,18.0,RUE,8659,DE THUMESNIL,59000.0,LILLE,59,350,79.96,4.0,
5488,01/07/2022,216140.0,23.0,RUE,2302,DELEMAZURE,59260.0,LILLE,59,350,,3.0,
5489,08/07/2022,86000.0,56.0,BD,2060,ALBERT 1ER,59491.0,VILLENEUVE-D'ASCQ,59,9,47.9,2.0,
5490,28/06/2022,193000.0,4.0,RUE,1082,BOURIGNON,59000.0,LILLE,59,350,,3.0,
5491,07/07/2022,150500.0,1.0,RUE,6643,PATOU,59800.0,LILLE,59,350,,1.0,
5492,30/06/2022,270000.0,250.0,RUE,5773,MADELEINE REBERIOUX,59000.0,LILLE,59,350,105.33,4.0,
5493,15/06/2022,74726.51,177.0,RUE,1900,EDOUARD VAILLANT,59100.0,ROUBAIX,59,512,,1.0,
5494,17/06/2022,110000.0,149.0,BD,2660,D HALLUIN,59200.0,TOURCOING,59,599,41.15,2.0,
5495,29/06/2022,269700.0,50.0,RUE,0201,DE L ALMA,59800.0,LILLE,59,350,88.01,4.0,
5496,11/07/2022,280000.0,41.0,RUE,4722,JACQUEMARS GIELEE,59800.0,LILLE,59,350,56.76,2.0,
5497,11/07/2022,280000.0,41.0,RUE,4722,JACQUEMARS GIELEE,59800.0,LILLE,59,350,11.8,1.0,
5498,23/06/2022,226500.0,21.0,RUE,2347,DELPHIN PETIT,59800.0,LILLE,59,350,,2.0,
5499,12/07/2022,235000.0,916.0,AV,1980,DE LA REPUBLIQUE,59700.0,MARCQ EN BAROEUL,59,378,,2.0,
5500,11/07/2022,312000.0,234.0,RUE,7554,ROGER SALENGRO,59260.0,LILLE,59,350,137.3,4.0,
5501,14/06/2022,48000.0,99.0,RUE,1660,DU NORD,59280.0,ARMENTIERES,59,17,,1.0,
5502,21/06/2022,195000.0,32.0,RUE,6643,PATOU,59800.0,LILLE,59,350,,3.0,
5503,01/07/2022,278500.0,163.0,RUE,0110,DU BALLON,59110.0,LA MADELEINE,59,368,63.01,3.0,
5504,05/07/2022,455000.0,11.0,RUE,0690,GAY LUSSAC,59110.0,LA MADELEINE,59,368,,4.0,
5505,08/07/2022,266600.0,,ALL,3414,DES FILEUSES,59260.0,LILLE,59,350,,3.0,
5506,14/06/2022,91900.0,236.0,RUE,8364,DE SOLFERINO,59000.0,LILLE,59,350,24.23,1.0,
5507,07/07/2022,280000.0,38.0,RUE,8454,STEPHENSON,59800.0,LILLE,59,350,,2.0,108.0
5508,07/07/2022,280000.0,38.0,RUE,8454,STEPHENSON,59800.0,LILLE,59,350,,1.0,108.0
5509,07/07/2022,280000.0,38.0,RUE,8454,STEPHENSON,59800.0,LILLE,59,350,,1.0,108.0
5510,05/07/2022,85000.0,30.0,RUE,0550,LAVOISIER,59790.0,RONCHIN,59,507,,2.0,
5511,22/06/2022,131500.0,10.0,RUE,1970,DE L ESPERANCE,59100.0,ROUBAIX,59,512,70.1,3.0,
5512,05/07/2022,115000.0,116.0,RUE,7554,ROGER SALENGRO,59260.0,LILLE,59,350,43.1,2.0,
5513,08/07/2022,98000.0,35.0,RUE,4433,DES PEIGNEURS,59200.0,TOURCOING,59,599,,2.0,
5514,01/07/2022,120000.0,125.0,AV,1290,SAINTE CECILE,59130.0,LAMBERSART,59,328,,3.0,
5515,30/06/2022,185000.0,101.0,RUE,0870,SAINTE HELENE,59350.0,SAINT-ANDRE,59,527,,2.0,
5516,23/06/2022,156000.0,58.0,RUE,2220,PIERRE CATTEAU,59150.0,WATTRELOS,59,650,62.07,3.0,
5517,29/06/2022,152000.0,22.0,BD,0780,FAIDHERBE,59280.0,ARMENTIERES,59,17,,3.0,
5518,29/06/2022,805000.0,18.0,RUE,5023,JEANNE MAILLOTTE,59800.0,LILLE,59,350,,1.0,
5519,29/06/2022,805000.0,18.0,RUE,5023,JEANNE MAILLOTTE,59800.0,LILLE,59,350,,1.0,
5520,29/06/2022,805000.0,18.0,RUE,5023,JEANNE MAILLOTTE,59800.0,LILLE,59,350,,1.0,
5521,29/06/2022,805000.0,18.0,RUE,5023,JEANNE MAILLOTTE,59800.0,LILLE,59,350,,1.0,
5522,29/06/2022,805000.0,18.0,RUE,5023,JEANNE MAILLOTTE,59800.0,LILLE,59,350,,1.0,
5523,29/06/2022,805000.0,18.0,RUE,5023,JEANNE MAILLOTTE,59800.0,LILLE,59,350,,1.0,
5524,29/06/2022,805000.0,18.0,RUE,5023,JEANNE MAILLOTTE,59800.0,LILLE,59,350,,1.0,
5525,29/06/2022,805000.0,18.0,RUE,5023,JEANNE MAILLOTTE,59800.0,LILLE,59,350,,1.0,
5526,29/06/2022,805000.0,18.0,RUE,5023,JEANNE MAILLOTTE,59800.0,LILLE,59,350,,1.0,
5527,29/06/2022,805000.0,18.0,RUE,5023,JEANNE MAILLOTTE,59800.0,LILLE,59,350,,1.0,
5528,29/06/2022,805000.0,18.0,RUE,5023,JEANNE MAILLOTTE,59800.0,LILLE,59,350,,1.0,
5529,29/06/2022,805000.0,18.0,RUE,5023,JEANNE MAILLOTTE,59800.0,LILLE,59,350,,1.0,
5530,29/06/2022,805000.0,18.0,RUE,5023,JEANNE MAILLOTTE,59800.0,LILLE,59,350,,1.0,
5531,29/06/2022,805000.0,18.0,RUE,5023,JEANNE MAILLOTTE,59800.0,LILLE,59,350,,1.0,
5532,29/06/2022,805000.0,18.0,RUE,5023,JEANNE MAILLOTTE,59800.0,LILLE,59,350,,1.0,
5533,08/07/2022,283000.0,126.0,RUE,5279,DE LA LOUVIERE,59800.0,LILLE,59,350,,3.0,
5534,24/06/2022,57500.0,92.0,RUE,1060,DE LA CUVE D OR,59500.0,DOUAI,59,178,56.1,2.0,
5535,27/06/2022,210000.0,81.0,RUE,2310,DU GENERAL CHANZY,59100.0,ROUBAIX,59,512,,1.0,149.0
5536,27/06/2022,210000.0,81.0,RUE,2310,DU GENERAL CHANZY,59100.0,ROUBAIX,59,512,,1.0,149.0
5537,27/06/2022,210000.0,81.0,RUE,2310,DU GENERAL CHANZY,59100.0,ROUBAIX,59,512,,1.0,149.0
5538,15/06/2022,150000.0,57.0,BD,0510,EMILE ZOLA,59170.0,CROIX,59,163,38.74,2.0,
5539,08/07/2022,96400.0,171.0,RUE,2690,DE LA MAIRIE,59500.0,DOUAI,59,178,51.65,2.0,
5540,13/07/2022,150000.0,75.0,AV,0990,GUYNEMER,59700.0,MARCQ EN BAROEUL,59,378,,1.0,
5541,28/06/2022,107000.0,86.0,RUE,0330,NATIONALE,59112.0,ANNOEULLIN,59,11,,2.0,
5542,07/07/2022,134000.0,2.0,RUE,0565,DE FLANDRE,59110.0,LA MADELEINE,59,368,44.82,2.0,
5543,08/07/2022,160000.0,275.0,RUE,0167,DU CHATEAU VALOIS,59118.0,WAMBRECHIES,59,636,,2.0,
5544,28/06/2022,99000.0,79.0,RUE,3193,D ESQUERMES,59000.0,LILLE,59,350,,3.0,
5545,12/07/2022,249900.0,,RUE,0295,GRANDE CAMPAGNE,59242.0,TEMPLEUVE EN PEVELE,59,586,,3.0,
5546,08/07/2022,138000.0,41.0,RUE,1340,DU PROFESSEUR LANGEVIN,59170.0,CROIX,59,163,47.06,2.0,
5547,30/06/2022,101000.0,1.0,,1135,PAV RIBOT RUE LUMIERE,59120.0,LOOS,59,360,,3.0,
5548,06/07/2022,215000.0,9.0,RUE,0591,DE LA BARRE,59800.0,LILLE,59,350,,2.0,
5549,07/07/2022,158500.0,9.0,RUE,0580,DE ROUBAIX,59242.0,TEMPLEUVE EN PEVELE,59,586,61.0,4.0,
5550,12/07/2022,122500.0,34.0,RUE,0100,CARNOT,59113.0,SECLIN,59,560,38.8,2.0,
5551,08/07/2022,93500.0,21.0,CHS,4950,HOTEL DE VILLE,59650.0,VILLENEUVE-D'ASCQ,59,9,71.83,3.0,
5552,11/07/2022,140000.0,13.0,RES,A001,DU NOUVEAU VILLAGE,59133.0,PHALEMPIN,59,462,49.73,2.0,
5553,12/07/2022,202595.0,2.0,AV,3220,LAFAYETTE,59200.0,TOURCOING,59,599,98.44,4.0,
5554,24/06/2022,187110.0,66.0,RUE,0657,BAYARD,59000.0,LILLE,59,350,88.7,5.0,
5555,17/06/2022,410000.0,4.0,RUE,9329,DE WAZEMMES,59000.0,LILLE,59,350,,1.0,66.0
5556,17/06/2022,410000.0,4.0,RUE,9329,DE WAZEMMES,59000.0,LILLE,59,350,,1.0,66.0
5557,17/06/2022,410000.0,4.0,RUE,9329,DE WAZEMMES,59000.0,LILLE,59,350,,1.0,66.0
5558,17/06/2022,410000.0,4.0,RUE,9329,DE WAZEMMES,59000.0,LILLE,59,350,,1.0,66.0
5559,17/06/2022,410000.0,4.0,RUE,9329,DE WAZEMMES,59000.0,LILLE,59,350,,1.0,66.0
5560,17/06/2022,410000.0,4.0,RUE,9329,DE WAZEMMES,59000.0,LILLE,59,350,,1.0,66.0
5561,30/06/2022,57000.0,29.0,RUE,0440,DU GENERAL DAME,59320.0,HAUBOURDIN,59,286,41.47,2.0,
5562,21/06/2022,176000.0,9.0,RUE,2974,EDOUARD DELESALLE,59800.0,LILLE,59,350,47.96,2.0,
5563,05/07/2022,135500.0,321.0,RUE,0840,DE LONDRES,59120.0,LOOS,59,360,45.63,2.0,
5564,08/07/2022,90000.0,109.0,RUE,2510,LEFEBVRE D ORVAL,59500.0,DOUAI,59,178,,3.0,
5565,17/06/2022,185000.0,24.0,RUE,7189,DU PRIEZ,59800.0,LILLE,59,350,,2.0,
5566,08/07/2022,154000.0,49.0,RUE,9029,VERGNIAUD,59000.0,LILLE,59,350,,3.0,
5567,13/06/2022,360700.0,155.0,RUE,0078,DE LA MAIRIE,59710.0,MERIGNIES,59,398,,4.0,
5568,18/07/2022,207000.0,51.0,RUE,0338,DU LAC,59810.0,LESQUIN,59,343,,3.0,
5569,11/07/2022,349000.0,466.0,AV,0390,DE DUNKERQUE,59130.0,LAMBERSART,59,328,,3.0,
5570,22/06/2022,83160.0,10.0,RUE,5120,JOHN HADLEY,59650.0,VILLENEUVE-D'ASCQ,59,9,,1.0,
5571,11/07/2022,247500.0,52.0,RUE,5531,LEONARD DANEL,59800.0,LILLE,59,350,62.0,3.0,
5572,08/07/2022,114800.0,4.0,PL,3857,GENEVIERES,59000.0,LILLE,59,350,23.17,1.0,
5573,30/06/2022,122000.0,58.0,RUE,6946,DES PLOVINES,59000.0,LILLE,59,350,,1.0,
5574,11/07/2022,260000.0,108.0,AV,6774,DU PEUPLE BELGE,59800.0,LILLE,59,350,,1.0,
5575,08/07/2022,145000.0,26.0,RUE,6170,DU MOLINEL,59800.0,LILLE,59,350,,2.0,
5576,04/07/2022,61100.0,87.0,RUE,3423,DE FLANDRE,59000.0,LILLE,59,350,19.45,1.0,
5577,08/07/2022,135150.0,44.0,RUE,0070,EDOUARD AGACHE,59840.0,PERENCHIES,59,457,58.9,2.0,
5578,08/07/2022,215500.0,295.0,QUAI,1240,DEVIGNE,59500.0,DOUAI,59,178,114.52,4.0,
5579,08/07/2022,190000.0,111.0,RUE,1769,COLBERT,59800.0,LILLE,59,350,,2.0,
5580,12/07/2022,230400.0,136.0,BD,1402,CONSTANTIN DESCAT,59200.0,TOURCOING,59,599,,5.0,86.0
